laptopname,amazonprice in (LE),specs,ratingnumber,deliverytype,amazongetlink,amazon_rating_link
"KROSER Rolling Laptop Bag Premium Wheeled Briefcase Fits Up to 17.3 Inch Laptop Water-Proof Overnight Roller Case Computer Bag with RFID Pockets for Travel/Business/School/Men/Women-Black","9800.0","","2641","EGP 26.00 delivery","https://www.amazon.eg//-/en/KROSER-Briefcase-Water-Proof-Overnight-Women-Black/dp/B083GFKH5F","https://www.amazon.eg//-/en/KROSER-Briefcase-Water-Proof-Overnight-Women-Black/dp/B083GFKH5F#customerReviews"
"MOSISO Laptop Shoulder Bag Polyester Carrying Briefcase Sleeve with Trolley Belt Marble MO-MBH216","9600.0","","1372","FREE delivery","https://www.amazon.eg//-/en/MOSISO-Compatible-2019-2020-Polyester-Briefcase/dp/B08XYPL2C8","https://www.amazon.eg//-/en/MOSISO-Compatible-2019-2020-Polyester-Briefcase/dp/B08XYPL2C8#customerReviews"
"KROSER Laptop Backpack 15.6 Inch Computer Rucksack Water Repellent Wide Open College Travel Business Work Bag with USB Port for Men/Women","8100.0","","18469","FREE delivery","https://www.amazon.eg//-/en/backpack-computer-repellent-women-black-SKK707-Black-15-6/dp/B0784LMD7J","https://www.amazon.eg//-/en/backpack-computer-repellent-women-black-SKK707-Black-15-6/dp/B0784LMD7J#customerReviews"
"American Tourister laptop Backpack SEGNO 2.0 NAVY","5265.46","","1","FREE delivery","https://www.amazon.eg//-/en/American-Tourister-laptop-Backpack-SEGNO/dp/B0CR428ZGN","https://www.amazon.eg//-/en/American-Tourister-laptop-Backpack-SEGNO/dp/B0CR428ZGN#customerReviews"
"SportQ Fashion Laptop Backpack Travel Computer Bag Anti-Theft Work Backpack with USB Port Waterproof School Computer Bag 15.6 Inch Laptop Notebook Bag (One Size and Black)","219.0","","40","FREE delivery","https://www.amazon.eg//-/en/SportQ-Backpack-Computer-Anti-Theft-Waterproof/dp/B0B65RFFFD","https://www.amazon.eg//-/en/SportQ-Backpack-Computer-Anti-Theft-Waterproof/dp/B0B65RFFFD#customerReviews"
"Samsonite Aramon Laptop Shuttle and Black and 13-Inch","8300.0","","188","FREE delivery","https://www.amazon.eg//-/en/Samsonite-Aramon-Laptop-Shuttle-13-Inch/dp/B004FH4IPM","https://www.amazon.eg//-/en/Samsonite-Aramon-Laptop-Shuttle-13-Inch/dp/B004FH4IPM#customerReviews"
"VANKEAN Laptop Briefcase for Men Women and Fits Up to 17.3 Inch Laptop Expandable Premium Laptop Shoulder Bag Water-Repellent Messenger Bag Computer Bag for Travel/Business-Black","4750.0","","1054","FREE delivery","https://www.amazon.eg//-/en/VANKEAN-Briefcase-Expandable-Water-Repellent-Business-Black/dp/B0969DGLKW","https://www.amazon.eg//-/en/VANKEAN-Briefcase-Expandable-Water-Repellent-Business-Black/dp/B0969DGLKW#customerReviews"
"American Tourister NOBLETON Laptop BACKPACK Black","7768.98"," Brand Name:American Tourister
 Color:Black
 Age Range Description:Adult
 Material:Polyester
 Storage Volume:25 Liters
 Special Features:Tablet Compartment, Laptop CompartMENT, Lock
 Item Dimensions D x W x H:15D x 30W x 41H centimeters
 Recommended Uses For Product:Name Tag
 Backpack Design:Laptop Backpack
 Subject Character:no subject character
","23","FREE delivery on your first order","https://www.amazon.eg//-/en/American-Tourister-NOBLETON-Laptop-BACKPACK/dp/B0BWY6H6RH","https://www.amazon.eg//-/en/American-Tourister-NOBLETON-Laptop-BACKPACK/dp/B0BWY6H6RH#customerReviews"
"BAGSMART 15.6 17.3 Inch Laptop Bag and Briefcase for Women Large Laptop Case Computer Bag Office Business Travel","7980.0","","799","FREE delivery","https://www.amazon.eg//-/en/BAGSMART-Laptop-Briefcase-Computer-Business/dp/B09BNNCKZL","https://www.amazon.eg//-/en/BAGSMART-Laptop-Briefcase-Computer-Business/dp/B09BNNCKZL#customerReviews"
"Samsonite vigon ii briefcase 15.6" black","14363.05","","34","FREE delivery","https://www.amazon.eg//-/en/Samsonite-vigon-briefcase-15-6-black/dp/B07X596Q99","https://www.amazon.eg//-/en/Samsonite-vigon-briefcase-15-6-black/dp/B07X596Q99#customerReviews"
"Targus Mobile-VIP 4-Wheeled Business & Overnight Rolling Case with Water Resistant Material and Leatherette Accents and Zip down Organizer and Padded Protection fits 15.6-Inch Laptop/Notebook and Black (TBR022)","3990.0","","71","FREE delivery","https://www.amazon.eg//-/en/Targus-Mobile-VIP-Leatherette-Protection-TBR022/dp/B01ER4AZK4","https://www.amazon.eg//-/en/Targus-Mobile-VIP-Leatherette-Protection-TBR022/dp/B01ER4AZK4#customerReviews"
"Dual USB Wired Game Controller for PC and Laptop and Black*Red","394.0","","0","EGP 26.00 delivery","https://www.amazon.eg//-/en/Dual-Wired-Controller-Laptop-Black/dp/B0DR615KGF","not available"
"Mobigon Slim Laptop Backpack Fits For 15.6 Inch and Business Commuter backpack For Men Women and Waterproof Business Backpack Ideal for Working and Commuting and Fits For Daily and MacBooks and Surface and Notebooks Bag","540.0","","8","FREE delivery","https://www.amazon.eg//-/en/Backpack-Business-Waterproof-Commuting-Notebooks/dp/B0DJS3W9JZ","https://www.amazon.eg//-/en/Backpack-Business-Waterproof-Commuting-Notebooks/dp/B0DJS3W9JZ#customerReviews"
